id,date,title,source,judge,type,outlet,article_hint,search_query
1167,2018.11.19,"경기도 자치경찰, 이재명 부부 수사 가능?", 언론사 자체 문제 제기,대체로 사실 아님,TYPE_C,,,"경기도 자치경찰, 이재명 부부 수사 가능?"
1166,2018.11.19,"""인천 중학생 추락사, 발견 당시 시신이 얼음장 같았다?""", 인터넷 커뮤니티,대체로 사실 아님,SKIP,,,
1165,2018.11.16,"""(사물인터넷 검색엔진) 쇼단에 국내 IoT 기기 취약점 정보가 대량 노출되고 있다""", 10월 10일 국회 과학기술정보방송통신위원회 과학기술정보통신부 국정감사,절반의 사실,TYPE_D,,,"""(사물인터넷 검색엔진) 쇼단에 국내 IoT 기기 취약점 정보가 대량 노출되고 있다"""
1163,2018.11.16,사립유치원이 시설사용료(임대료)를 받을 수 있는 법적 근거가 있다, 임대료 못 받게 된 한유총 “충격·경악… 생존 불가능”,전혀 사실 아님,SKIP,,,
1162,2018.11.21,"""우리나라 법인세, 과도하게 높다"""," 한국당 찾은 손경식 한국경영자총협회장 ""법인세·상속세 낮춰야""",대체로 사실 아님,SKIP,,,
1161,2018.11.16,"""청와대 특활비, 이미 많이 줄인 것"""," 임종석 ""靑 특활비 깎지 말아달라""",대체로 사실,SKIP,,,
1160,2018.11.15,대체복무는 '현역 복무기간의 1.5배 이내' 국제기준 없다?, 2017년 11월 7일 국정감사 발언,대체로 사실 아님,TYPE_D,,,대체복무는 '현역 복무기간의 1.5배 이내' 국제기준 없다?
1158,2018.11.15,"최종구 금융위원장의 짝퉁시계, 처벌 대상이다", 인터넷 커뮤니티,대체로 사실 아님,SKIP,,,
1157,2018.11.15,"수능 출제위원들, 수능이 끝날 때까지 감금된다.", 인터넷 커뮤니티,사실,SKIP,,,
1156,2018.11.14,토인비가 말한 '메기 효과'는 검증된 사실?, 링크(제목없음),대체로 사실 아님,SKIP,,,
1155,2018.11.13,"""제주 감귤 농사는 박정희가 제안해 시작됐다"""," 김진태 “박정희 제안으로 심은 제주도 감귤, 3대세습 독재자에게 갖다 바쳐”",대체로 사실,SKIP,,,
1154,2018.11.13,"""국민연금, 적게 내도 많이 받을 수 있다""?"," 다수 언론의 문제 제기, 공적연금 강화 합의문",대체로 사실 아님,TYPE_C,,,"""국민연금, 적게 내도 많이 받을 수 있다""?"
1153,2018.11.13,"""오진 결과만으로 의사가 구속됐다""?", ‘횡격막 탈장’을 ‘변비’로 오진해 어린이 사망…의사 3명 실형  ,절반의 사실,SKIP,,,
1152,2018.11.12,"유리창, 신문지로 닦으면 더 깨끗하다", 인터넷 커뮤니티,사실,SKIP,,,
1151,2018.11.12,"보험사들, 보험 가입자 상대로 지나친 이자 장사?", 언론사 자체 문제제기,절반의 사실,TYPE_C,,,"보험사들, 보험 가입자 상대로 지나친 이자 장사?"
1150,2018.11.12,문재인 정부 들어 화재 발생 늘었다, 인터넷 커뮤니티,절반의 사실,SKIP,,,
1148,2018.11.12,"정부가 북에 보낸 제주감귤 200톤, 대북제재 위반이다?"," 한국당, 北귤배송에 ""국제사회 흐름과 엇박자내는 감성팔이 행보"" ",전혀 사실 아님,SKIP,,,
1147,2018.11.12,"""'직장 내 괴롭힘 방지법', 정의 모호해 사업장에 혼란""", [앵커의 눈] ‘직장 내 괴롭힘 방지법’ 이번엔 통과될까?,대체로 사실 아님,SKIP,,,
1146,2018.11.09,“대통령 없이 영부인 혼자 탄 전용기에 대통령 휘장은 원칙 위반”?, 지상욱 의원 페이스북 게시글,판단 유보,SKIP,,,
1144,2018.11.08,"""여호와의 증인은 양심적 납세 거부도 가능하다."" ", 인터넷 커뮤니티 및 SNS 게시글,전혀 사실 아님,SKIP,,,
1143,2018.11.08,"""나도 양심 있다"" 주장하기만 하면 현역에서 빠질 수 있다?", 김진태 “몇 달 뒤 아들 입대…군대 간 사람들은 비양심이냐”,전혀 사실 아님,SKIP,,,
1142,2018.11.08,"고려대 400억 기부 노부부, 세액공제 가능?", 언론사 자체 문제 제기,사실,TYPE_C,,,"고려대 400억 기부 노부부, 세액공제 가능?"
1140,2018.11.08,"""문재인 대통령, 월남 패망하는 모습 보고 희열 느꼈다"""," 태극기세력 모으는 극우 개신교 ""문재인은 간첩, 퇴진 운동 나선다""",전혀 사실 아님,SKIP,,,
1139,2018.11.08,"문재인 대통령 임기, 올해 2월로 끝났다?"," https://www1.president.go.kr/petitions/431809 (해당 국민청원 링크, 현재는 삭제된 상태)",전혀 사실 아님,SKIP,,,
1138,2018.11.07,"""한국 국회의원 너무 많다""", “의원정수 200명으로 축소”…자유한국당 진짜 속내는?,전혀 사실 아님,SKIP,,,
1137,2018.11.07,수상 태양광 설비는 중금속 덩어리, 일부 야당 의원과 언론 등의 문제제기,대체로 사실 아님,SKIP,,,
1135,2018.11.06,미세먼지 10년 전보다 악화?, 언론사 자체 문제 제기,대체로 사실 아님,TYPE_C,,,미세먼지 10년 전보다 악화?
1134,2018.11.06,"""문 정부와 여당, 일방적 대북 퍼주기""", 한국당 `예산 선전포고`…北 퍼주기 더이상 안돼,전혀 사실 아님,SKIP,,,
1132,2018.11.06,"""일본, 강제징용 배상 의무 없다""", 일 나카소네 전 외무상  “한국은 국가의 몸 못갖춰” 망언출처: 고노 日외무상 “강제징용 판결 한국이 100% 책임져야”,대체로 사실 아님,SKIP,,,
1131,2018.11.06,"""글로벌 경기는 순항, 우리 경제는 하강 국면""", 황교안 Hwang Kyo-ahn,전혀 사실 아님,SKIP,,,
1121,2018.11.05,"음주 교통사고, 처벌 수위 낮다?", 사망사고 음주운전 징역 '3년vs15년'…한국·미국 차이는 | 연합뉴스,사실,TYPE_B,연합뉴스,,"음주 교통사고, 처벌 수위 낮다?"
1120,2018.11.02,"""미군은 타국에 지휘권을 내주지 않는다""는 '퍼싱 원칙', 사실이다?", 다수 언론의 보도,절반의 사실,TYPE_C,,,"""미군은 타국에 지휘권을 내주지 않는다""는 '퍼싱 원칙', 사실이다?"
1119,2018.11.06,"""고용의 질이 개선되고 있다""?", 문재인 대통령 발언 및 김동연 부총리 발언,대체로 사실 아님,TYPE_D,,,"""고용의 질이 개선되고 있다""?"
1115,2018.11.02,"""단체 비자 허용이 대규모 인도 무슬림 난민 유입으로 이어질 수 있다.""", 인터넷 커뮤니티 및 SNS 게시글,대체로 사실 아님,SKIP,,,
1113,2018.11.02,폭력적 게임이 공격성 높인다?, 언론사 자체 문제제기,판단 유보,TYPE_C,,,폭력적 게임이 공격성 높인다?
1112,2018.11.02,"""이완영, '직장 내 괴롭힘 방지법'에 제동 걸어 계류돼 있다"""," 한정애 “양진호 한국미래기술 회장 '갑중의 갑'…한국당, 관련법 통과 협조해주길”",대체로 사실,SKIP,,,
1111,2018.11.01,"""유난히 더운 여름 뒤에는 매서운 겨울이 온다""？", 속설,전혀 사실 아님,SKIP,,,
1110,2018.11.08,"""'특별재판부' 설치는 위헌이다""", 김병준 “국회가 판사까지 지명하나…특별재판부 추진 멈춰야”,판단 유보,SKIP,,,
1109,2018.10.26,"""남북 군사분야 합의서는 조약이 될 수 없다""", 다수의 언론 보도,대체로 사실 아님,SKIP,,,
1108,2018.10.26,"""서울 집값 현 정부 이전에 더 올랐다""", 보도자료,대체로 사실 아님,SKIP,,,
1107,2018.10.26,"""북한은 북방한계선(NLL)을 인정했다"" ", 다수의 언론 보도,절반의 사실,SKIP,,,
1106,2018.10.26,"""취업비리 엄격하게 형사처벌하는 법안을 법사위에서 막은 게 자유한국당이다""", 링크(제목없음),대체로 사실,SKIP,,,
1105,2018.11.01,"비리 유치원 명단공개, 중대한 법 위반이다", 링크(제목없음),대체로 사실 아님,SKIP,,,
1104,2018.10.25,"서울교통공사, 비정규직 정규직화로 향후 30년 간 추가예산 1.3조"," 김동철 바른미래당 의원 보도자료, 19일",대체로 사실 아님,SKIP,,,
1103,2018.10.23,"현대중공업, 몇년째 신입사원 안뽑았다?"," 다수 언론의 보도 ""현대중공업 3년간 신입사원 공채 중단""",대체로 사실 아님,TYPE_C,,,"현대중공업, 몇년째 신입사원 안뽑았다?"
1102,2018.10.23,"""사립유치원에 국공립 회계 기준 적용 부당해""", 한국유치원총연합회(한유총) 비상대책위원회의 10월 16일 긴급 기자회견 내용,전혀 사실 아님,TYPE_D,,,"""사립유치원에 국공립 회계 기준 적용 부당해"""
1101,2018.10.23,"""새누리당은 경제민주화 때문에 몰락하기 시작"""," 전원책, 강성주, 이진곤, 전주혜 자유한국당 조직강화특별위원 입장문",대체로 사실 아님,SKIP,,,
1100,2018.10.23," ""사립 유치원도 감사 대상""", 감사원장 “사립 유치원도 감사 대상…직권 감사 가능”,대체로 사실,SKIP,,,
1099,2018.10.23,"가짜뉴스 규제법안, 위헌 소지 없다.", 野 “가짜뉴스 잡기 총력전… 비판여론 재갈물리기 의심”,대체로 사실 아님,SKIP,,,
1098,2018.10.23,"""이명박 정부, 단기 일자리 31만개 만들었다""", 팩트TV,사실,SKIP,,,
1097,2018.10.22,"""강서구 PC방 살인사건 피의자는 조선족이다""?", 인터넷 커뮤니티 및 SNS 게시글,전혀 사실 아님,SKIP,,,
1096,2018.10.22,"""정부의 탈원전 정책으로 인한 전력구입비 증가로 한전 적자가 늘어나고 있다.""

", 국정감사장 발언 (10월 16일 한국전력에 대한 기재위 국정감사),대체로 사실 아님,TYPE_D,,,"""정부의 탈원전 정책으로 인한 전력구입비 증가로 한전 적자가 늘어나고 있다."""
1095,2018.10.22,"""한미 간 공조는 최상의 협조관계를 유지하고 있다."""," 靑 ""한미 공조 균열? 걱정 그만"" 일부 언론에 '심기 불편'",판단 유보,SKIP,,,
1094,2018.10.22,"""국정감사를 진행하면서 피감기관장의 사적인 문제로 자료를 요청한 적이 없다.""", [2018 국감]이재명지사 '제소 남발·가족관계 영상 방영' 놓고 삿대질,절반의 사실,SKIP,,,
1093,2018.10.21, 국민연금공단 정문에서는 인터넷이 터지지 않는다, [기자수첩] 국민연금 정문에서 인터넷이 먹통됐던 기억,전혀 사실 아님,SKIP,,,
1092,2018.10.21,"암호화폐 오입금, 복구는 불가능하다?", 인터넷 커뮤니티,절반의 사실,SKIP,,,
1091,2018.10.19,내외금리차에 따른 외국자본의 한국 탈출이 본격화?, 링크(제목없음),판단 유보,SKIP,,,
1090,2018.10.20,"""북한에 대한 인도적 지원 전무"""," 송영길 ""제재 완화도 없이 비핵화하라니… 美 핵 포기 강요… NPT는 불평등 조약""",전혀 사실 아님,SKIP,,,
1089,2018.10.17,<페미니즘이 불러온 뉴질랜드의 남자부족 현상> 유튜브 동영상, 페미니즘이 불러온 뉴질랜드의 남자부족 현상출처: 페미니즘은 모든 사회 문제들의 해결책인가? - 1부출처: 페미니즘은 모든 사회 문제들의 해결책인가? - 2부출처: 페미니즘은 모든 사회 문제들의 해결책인가? - 3부출처: 페미니즘은 모든 사회 문제들의 해결책인가? - 4부,전혀 사실 아님,SKIP,,,
1088,2018.10.17,풍등 날리면 불법?," 호기심에 풍등 날렸는데… 경찰, 스리랑카인에 구속영장",전혀 사실 아님,SKIP,,,
1087,2018.10.17,"기상청 오보, 슈퍼컴퓨터 지원 부족 때문이다", 인터넷 커뮤니티,전혀 사실 아님,SKIP,,,
1086,2018.10.17,"'히말라야 원정대' 사고 수습, 정부 몫 아니다?", 인터넷 커뮤니티,전혀 사실 아님,SKIP,,,
1085,2018.10.16,"""인천교육감이 국보법 위반 전교조 교사 복직시킨 건 불법 행위"""," 도성훈 인천시교육감, 국보법 위반교사 복귀 등 `곤혹`",대체로 사실 아님,SKIP,,,
1084,2018.10.16,"""신창현 의원이 공개한 수도권 택지 후보지 자료는 국가 기밀 서류가 아니어서 법적 문제가 없다""", 이해찬 “‘경기도 신규택지 유출’ 신창현 법적 문제없어... ‘청와대 업무추진비 유출’ 심재철 자체가 불법”,대체로 사실 아님,TYPE_D,,,"""신창현 의원이 공개한 수도권 택지 후보지 자료는 국가 기밀 서류가 아니어서 법적 문제가 없다"""
1083,2018.10.14,쌀값 인상은 북한 원조 때문이다 ?, 다수의 언론 보도,전혀 사실 아님,SKIP,,,
1082,2018.10.13," ""정부별 초기 2년 서울아파트 매매가격이 문재인 정부에서 12.56%가 올라 다른 정부에 비해 압도적으로 높았다.“", 국회 국정감사 발언 내용,대체로 사실,TYPE_D,,,"""정부별 초기 2년 서울아파트 매매가격이 문재인 정부에서 12.56%가 올라 다른 정부에 비해 압도적으로 높았다.“"
1081,2018.10.13,"""박근혜 정부 기간 아파트 3채 이상 소유자가 73% 증가해 아파트 독식화 현상이 나타났다.""

", 국회 국정감사 발언 내용,사실,TYPE_D,,,"""박근혜 정부 기간 아파트 3채 이상 소유자가 73% 증가해 아파트 독식화 현상이 나타났다."""
1080,2018.10.15,"""평창올림픽, 최소 620억 흑자"""," 10월 9일, 아르헨티나 부에노스아이레스 제133차 국제올림픽위원회(IOC) 총회",판단 유보,TYPE_D,,,"""평창올림픽, 최소 620억 흑자"""
1079,2018.10.12,"""5·24조치 해제하려면 미국 승인 받아야 한다""?"," 트럼프 ""한국, 미국 승인 없이 대북제재 해제 안 할 것""",전혀 사실 아님,SKIP,,,
1078,2018.10.12,"""박근혜 정부 때는 '가짜뉴스 대책' 없었다""", 국회 과방위 국정감사 회의록(2018.10.11 방통위 국감),전혀 사실 아님,TYPE_D,,,"""박근혜 정부 때는 '가짜뉴스 대책' 없었다"""
1077,2018.10.11,"""국정감사 증인으로 채택돼도 벌금만 내고 출석 안 할 수 있다""", 9월 28일 정무위원회 회의록,대체로 사실,TYPE_D,,,"""국정감사 증인으로 채택돼도 벌금만 내고 출석 안 할 수 있다"""
1076,2018.10.11,9.13 부동산대책 이후 서울 아파트 거래 늘었다, 규제에도 10월 서울 아파트 거래 `꾸준`,전혀 사실 아님,SKIP,,,
1075,2018.10.11,"""북한에 경의선 선로 사용료를 연 948억원 지급해야 한다""", 링크(제목없음),대체로 사실 아님,SKIP,,,
1074,2018.10.10,"""풍등을 날리는 행위는 불법이다""", 다수 언론의 문제제기,대체로 사실 아님,TYPE_C,,,"""풍등을 날리는 행위는 불법이다"""
1073,2018.10.10,"""서영교 민주당 의원이 강규형 전 KBS 이사 업무추진비 관련 허위사실 유포"""," '가짜뉴스' 근절하라던 與중진의원, 허위사실 유포 논란",전혀 사실 아님,SKIP,,,
1068,2018.10.10,"""대통령 얼굴 들어간 우표는 독재정권에서나 빈번"""," 아시아경제, ""대통령 얼굴 넣은 우표 발행, 독재정권 이후 처음"" https://news.v.daum.net/v/20181007141135636",절반의 사실,TYPE_D,,,"""대통령 얼굴 들어간 우표는 독재정권에서나 빈번"""
1067,2018.10.08,"단군조선, 일제강점기에 우리 역사에서 사라질 뻔했다", 인터넷 커뮤니티,사실,SKIP,,,
1066,2018.10.08,"WHO, '게임이용 장애' 질병 분류하면 한국서 변경·삭제 못한다", 게임업계 등,절반의 사실,SKIP,,,
1065,2018.10.08,"""학교 앞 그린푸드존에서 떡볶이를 팔 수 없는데 규정이 지켜지지 않고 있다""", [단독] 황교익 “백종원 저격한게 아니라 ‘골목식당’ 제작진 비판한 것”,전혀 사실 아님,SKIP,,,
1064,2018.10.10,"한국 성평등, 세계 ""118위"" VS ""10위""", 인터넷 커뮤니티,판단 유보,SKIP,,,
1063,2018.10.08,"""여의도 광장 퍼레이드, '이젠' 못 본다""", 김진태,전혀 사실 아님,SKIP,,,
1062,2018.10.08,""" ‘당·정·청 전원회의’는 '운동권 용어'다""?", 국회 대정부질문 발언,전혀 사실 아님,SKIP,,,
1061,2018.10.05,"""종전선언시 北 도발에도 미군 개입 불가"""," 10월 1일, 국회에서의 외교·통일·안보 분야 대정부 질의",대체로 사실 아님,SKIP,,,
